N_B,D_B,u,Q,z,z0,u_max,t,tn,td,reducible_loss,loss,C_train,C_att,C_quality,c,M,kkt_log_residual,bracket_expansions,logN_margin,C,L_ctx,cost,recipe,s_Q,keep,mapping,state,near_optimal_states,near_optimal_t_min,near_optimal_t_max,candidate_count,grid,share_train,share_att,share_quality,budget_relative_error,baseline_loss,baseline_N_B,baseline_D_B,loss_gain,reducible_gain_fraction
19.32533125501282,1605.9650247783763,0.0521653171659342,-0.042384800822080834,0.5935153654408774,0.5611627867660474,0.0521653171659342,1.0,0.12933035487955188,0.15712904980743014,0.280592930043164,1.9704307001977321,1.8621483652684196e+23,8.135850351082077e+23,2.0012836495051496e+20,1.2461564346840787e+17,-0.11344363805111336,2.6645352591003757e-15,0,0.9997674891002539,1e+24,131072,power,p0,1.0,0.8,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18621483652684195,0.8135850351082078,0.00020012836495051495,1.3421772800000001e-16,1.976288371977635,19.320838427190775,1606.6600108059013,0.005857671779902818,0.020449151590615094
19.324283389508057,1606.1270755429084,0.0521653171659342,-0.042384800822080834,0.5935153654408774,0.5611627867660474,0.0521653171659342,1.0,0.12933273914795396,0.15712461234539454,0.28059091889740245,1.9704286890519707,1.8622352860411786e+23,8.13623011373298e+23,1.534600225842417e+20,9.554662574402379e+16,-0.11349965335099543,2.6645352591003757e-15,0,0.9998217129529188,1e+24,131072,logarithmic,p0,1.0,0.8,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18622352860411787,0.813623011373298,0.0001534600225842417,1.3421772800000001e-16,1.976288371977635,19.320838427190775,1606.6600108059013,0.0058596829256643,0.020456172507131724
0.24582181710870354,5.798047241858668,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5703547459359424,0.7583698337789978,1.2712331209179124,2.9610708910724806,8.551719052054826e+18,5.837973539536095e+17,8.64483593991563e+17,1.4909909456247158e+17,-0.3260013737674019,1.479372180313021e-13,0,0.8949651322365262,1e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8551719052054826,0.05837973539536095,0.08644835939915631,2.048e-16,2.998925629084826,0.22131169335137127,7.049603826773096,0.03785473801234529,0.028916881135295752
0.2661265483383006,5.001999738279331,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5551706751124882,0.7903743108694715,1.2873257392681485,2.9771635094227165,7.986989550824167e+18,5.452451533362631e+17,1.4677652958395702e+18,2.934357002474526e+17,-0.18999793883771454,1.4160894679093872e-13,0,0.815600143742254,1e+19,2048,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7986989550824167,0.05452451533362631,0.146776529583957,0.0,2.998925629084826,0.22131169335137127,7.049603826773096,0.02176211966210939,0.016623880141927387
0.2531415105974368,5.4899642546945655,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5646933129263013,0.7700482261004227,1.2769897375118462,2.966827507666414,8.338427067355881e+18,5.6923662113149485e+17,1.0923363115126259e+18,1.9896965824113514e+17,-0.32847217455968686,7.954747971439247e-14,0,0.865623422240374,1e+19,2048,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8338427067355881,0.05692366211314948,0.1092336311512626,2.048e-16,2.998925629084826,0.22131169335137127,7.049603826773096,0.03209812141841173,0.024519455435665555
0.23831081501296952,5.63638061383211,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5764039283295253,0.7643962206692396,1.2827862026188848,2.972623972773453,8.05926274683379e+18,1.1003580070343735e+18,8.403792461318355e+17,1.4909909456247158e+17,-0.3348440230467552,1.602051824534101e-13,0,0.8980262579961336,1e+19,4096,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.805926274683379,0.11003580070343735,0.08403792461318355,2.048e-16,3.0114336635835866,0.21520735927882478,6.814114917171282,0.038809690810133635,0.029365777393146726
0.25752192529780626,4.87916929185899,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5614091243701574,0.795893637257188,1.2985747776745449,2.988412547829113,7.538958419360767e+18,1.0293191228567233e+18,1.4317224577825103e+18,2.934357002474526e+17,-0.20076102329471923,1.6925350010410511e-13,0,0.8204971618286114,1e+19,4096,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7538958419360767,0.10293191228567233,0.14317224577825102,0.0,3.0114336635835866,0.21520735927882478,6.814114917171282,0.02302111575447352,0.017419179243015514
0.24523038977031525,5.344036420314488,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.570822036639224,0.7758766762755573,1.2884295465671844,2.9782673167217526,7.863120805802893e+18,1.0735780940189549e+18,1.063301100178153e+18,1.9896965824113514e+17,-0.33707626665365703,8.22675261247241e-14,0,0.8694038900085426,1e+19,4096,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7863120805802893,0.10735780940189549,0.1063301100178153,2.048e-16,3.0114336635835866,0.21520735927882478,6.814114917171282,0.03316634686183395,0.025095679418146638
0.22519054677049724,5.349897852513836,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5876089423369267,0.7756386562185797,1.3042623924872063,2.9941001626417743,7.228478535443398e+18,1.9738565387450772e+18,7.976649258115241e+17,1.4909909456247158e+17,-0.3510107731365852,1.8784973576657649e-13,0,0.9034310196858681,1e+19,8192,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7228478535443398,0.19738565387450774,0.07976649258115241,2.048e-16,3.034651428553749,0.2044611410333215,6.403048959108133,0.04055126591197489,0.030153817711998616
0.24254335457865664,4.659661015740772,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5729642563311758,0.8062143440197206,1.3195040892548293,3.0093418594093975,6.781018883742944e+18,1.8516702231874068e+18,1.3673108930696497e+18,2.934357002474526e+17,-0.2204465038540317,2.0405899192610377e-13,0,0.8291974618642837,1e+19,8192,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.6781018883742944,0.1851670223187407,0.13673108930696495,0.0,3.034651428553749,0.2044611410333215,6.403048959108133,0.025309569144351673,0.018820130942512524
0.23143117116161968,5.084572931936647,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.582173177312534,0.7867605082370328,1.3097024529975803,2.9995402231521484,7.060372010968611e+18,1.9279522504618286e+18,1.0116757385695611e+18,1.9896965824113514e+17,-0.3528350867103037,8.876233081878127e-14,0,0.876095425507494,1e+19,8192,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7060372010968611,0.19279522504618285,0.10116757385695611,0.0,3.034651428553749,0.2044611410333215,6.403048959108133,0.03511120540160073,0.026108602617403585
0.1762343810796341,4.234641447216141,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.638679653077942,0.828088215620088,1.403303531712446,3.093141301867014,4.477736487265816e+18,4.890882307157542e+18,6.31381205576641e+17,1.4909909456247158e+17,-0.42147017867565284,8.987255384340642e-14,0,0.924235090918881,1e+19,32768,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4477736487265816,0.4890882307157542,0.0631381205576641,2.048e-16,3.141230674781208,0.1633752840688838,4.875794103678945,0.048089372914193795,0.033133256171294735
0.18729289090070508,3.781239081784598,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.6256004365218377,0.8547565100133946,1.416304635246701,3.106142405401269,4.24919519288499e+18,4.641254269348512e+18,1.1095505377664982e+18,2.934357002474526e+17,-0.3061942193953477,8.737455203799982e-14,0,0.8633762576491546,1e+19,32768,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.42491951928849897,0.46412542693485115,0.11095505377664981,0.0,3.141230674781208,0.1633752840688838,4.875794103678945,0.03508826937993881,0.024175582826736517
0.18018578509569982,4.0634715391892495,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.6338829332170668,0.8377069439435724,1.4079169007737231,3.0977546709282913,4.3930788570170803e+18,4.798413599557855e+18,8.085075434250643e+17,1.9896965824113514e+17,-0.4219031298379353,1.9290125052862095e-13,0,0.9020614526754551,1e+19,32768,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.43930788570170803,0.47984135995578553,0.08085075434250644,0.0,3.141230674781208,0.1633752840688838,4.875794103678945,0.04347600385291672,0.0299546757561839
0.11190035022228238,2.6638949821373292,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.7453295343655068,0.9427983852526935,1.615085742016832,3.3049235121714,1.788544688739287e+18,7.814270981414527e+18,3.971843298461872e+17,1.4909909456247158e+17,-0.5547761429794862,1.2545520178264269e-14,0,0.9529180658888681,1e+19,131072,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.1788544688739287,0.7814270981414527,0.03971843298461872,2.048e-16,3.3671545656487156,0.10675396678331038,2.907809368734617,0.06223105347731561,0.03710155031207539
0.11650959573715408,2.471135639969959,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.7351708887185612,0.9628287870607921,1.6245303655191499,3.314368135673718,1.727466086547441e+18,7.547414496531539e+18,7.25119416921022e+17,2.934357002474526e+17,-0.4666656132917304,1.5065726444163374e-13,0,0.9125531745246422,1e+19,131072,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.1727466086547441,0.7547414496531539,0.07251194169210219,2.048e-16,3.3671545656487156,0.10675396678331038,2.907809368734617,0.052786429974997606,0.03147075741255318
0.1135300535344016,2.5931779301185536,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.7416746365717604,0.9499249895572672,1.6184072341981663,3.3082450043527345,1.7664217753835287e+18,7.717614498102329e+18,5.1596372651414285e+17,1.9896965824113514e+17,-0.5538891080140158,4.085620730620576e-14,0,0.9384592202605293,1e+19,131072,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.17664217753835287,0.771761449810233,0.051596372651414285,2.048e-16,3.3671545656487156,0.10675396678331038,2.907809368734617,0.05890956129598113,0.03512130889897028
5.03402643034205,308.4972967179056,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20432610167409498,0.24934183944557498,0.43403856709995436,2.1238763372545226,9.317901272202063e+21,6.361020601823275e+20,4.5996667615609864e+19,1.4909909456247158e+17,-0.17643451074274916,2.220446049250313e-15,0,0.9946442745960635,1e+22,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9317901272202064,0.06361020601823275,0.004599666761560987,0.0,2.1431835539031523,5.007137635877468,311.58715294353055,0.019307216648629666,0.042588278838690895
5.059805499756364,305.57897025016337,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20397157476064087,0.25000605494424843,0.4343348560319959,2.124172626186564,9.277020925689979e+21,6.333112951937692e+20,8.966777911625217e+19,2.934357002474526e+17,-0.17343232012562215,4.884981308350689e-15,0,0.9895363778840682,1e+22,2048,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9277020925689978,0.06333112951937692,0.008966777911625217,0.0,2.1431835539031523,5.007137635877468,311.58715294353055,0.01901092771658819,0.04193471826161525
5.042961032185587,307.4810191285085,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2042029535402433,0.2495722297755172,0.43414116912426515,2.1239789392788335,9.303688785610675e+21,6.351318210976888e+20,6.117939329163527e+19,1.9896965824113514e+17,-0.17634621963662173,4.440892098500626e-15,0,0.992871005706331,1e+22,2048,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9303688785610675,0.06351318210976888,0.006117939329163527,0.0,2.1431835539031523,5.007137635877468,311.58715294353055,0.019204614624318772,0.04236195705962328
4.894306041081143,298.29063789400516,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20629084581625928,0.251700961719178,0.43817534780083317,2.128013117955401,8.759554026255463e+21,1.1959711097180793e+21,4.447486402645824e+19,1.4909909456247158e+17,-0.1782338010543174,1.7763568394002505e-15,0,0.9948218647299758,1e+22,4096,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8759554026255464,0.11959711097180793,0.004447486402645824,2.097152e-16,2.1475151689771996,4.869028164959939,301.1787213925358,0.019502051021798472,0.04261091124876835
4.91854836508,295.56067239279554,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2059445993834835,0.25234951774592046,0.43846457701694663,2.128302347171515,8.722376771877181e+21,1.1908951752536312e+21,8.67280528691879e+19,2.934357002474526e+17,-0.17530203593345436,2.886579864025407e-15,0,0.9898809225098564,1e+22,4096,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.872237677187718,0.11908951752536312,0.00867280528691879,0.0,2.1475151689771996,4.869028164959939,301.1787213925358,0.019212821805684843,0.04197896128388588
4.902707191313498,297.34019793506525,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20617059478648417,0.2519258920076134,0.4382754977812833,2.128113267935851,8.74663156009694e+21,1.194206762338569e+21,5.916167756449141e+19,1.9896965824113514e+17,-0.1781473471543122,1.5543122344752192e-15,0,0.9931068211565284,1e+22,4096,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.874663156009694,0.1194206762338569,0.005916167756449141,0.0,2.1475151689771996,4.869028164959939,301.1787213925358,0.019401901041348424,0.04239208903751707
4.648470289927756,280.45790710257467,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20993709900433694,0.25608146022184525,0.4458547967689917,2.13569256692356,7.822201492449823e+21,2.135982487538298e+21,4.181602001187965e+19,1.4909909456247158e+17,-0.18156674474818082,2.220446049250313e-15,0,0.995132079096875,1e+22,8192,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7822201492449823,0.2135982487538298,0.004181602001187965,0.0,2.1555556345467837,4.625896891570875,283.00991720265023,0.019863067623223873,0.042650430962415144
4.670130942581704,278.0421967405139,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20960554222700425,0.25670225711430866,0.446131521998483,2.1359692921530513,7.790960798047582e+21,2.1274516952535262e+21,8.158750669889267e+19,2.934357002474526e+17,-0.1787598713797507,1.5543122344752192e-15,0,0.9904831642812177,1e+22,8192,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7790960798047583,0.2127451695253526,0.008158750669889267,0.0,2.1555556345467837,4.625896891570875,283.00991720265023,0.01958634239373236,0.04205624025029283
4.655975449861297,279.6172512481638,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2098219845313709,0.25629671562570616,0.44595060478673787,2.1357883749413062,7.811346343014894e+21,2.1330183080659337e+21,5.563534891917278e+19,1.9896965824113514e+17,-0.18148358269013407,1.9984014443252818e-15,0,0.9935188370465378,1e+22,8192,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7811346343014894,0.21330183080659337,0.005563534891917277,2.097152e-16,2.1555556345467837,4.625896891570875,283.00991720265023,0.019767259605477427,0.04244470980574188
3.710086538791564,214.02258207613244,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.22666403261606857,0.27621024125954635,0.48111583270731223,2.1709536028618803,4.764253804548429e+21,5.203835622248098e+21,3.1910573203473605e+19,1.4909909456247158e+17,-0.19676681971070442,2.220446049250313e-16,0,0.9962870451651702,1e+22,32768,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4764253804548429,0.5203835622248097,0.0031910573203473604,0.0,2.192464732421852,3.6963366971066214,215.50640864872452,0.021511129559971476,0.04279740478492771
3.7233077835825146,212.61056042334863,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2263900670735462,0.2767224555698998,0.48134377289093533,2.1711815430455035,4.749687326976567e+21,5.187925144345604e+21,6.238752867782864e+19,2.934357002474526e+17,-0.1944490694215251,2.4424906541753444e-15,0,0.9927297850066272,1e+22,32768,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.47496873269765666,0.5187925144345604,0.006238752867782864,0.0,2.192464732421852,3.6963366971066214,215.50640864872452,0.02128318937634832,0.04234390706050224
3.7146645380461405,213.532026749379,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.22656902121056882,0.27638769985893874,0.48119471256338114,2.1710324827179495,4.759199085018229e+21,5.19831452059591e+21,4.248639438586087e+19,1.9896965824113514e+17,-0.19669694874575383,4.440892098500626e-15,0,0.9950538725544382,1e+22,32768,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4759199085018229,0.519831452059591,0.004248639438586087,0.0,2.192464732421852,3.6963366971066214,215.50640864872452,0.02143224970390234,0.042640469598416636
2.420655095835654,127.99336381833905,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.26207964446996035,0.3189568757862338,0.555896143029904,2.245733913184472,1.8589667301600555e+21,8.121949575184626e+21,1.9083694655319364e+19,1.4909909456247158e+17,-0.22860692980866124,1.6475709685437323e-13,0,0.9977809433224073,1e+22,131072,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18589667301600554,0.8121949575184626,0.0019083694655319364,2.097152e-16,2.2707036700715792,2.4152894804851677,128.5229730308513,0.02496975688710723,0.042987128166199075
2.425828371481964,127.48590959701171,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.26188949065874295,0.31931171892108784,0.5560537065506401,2.245891476705208,1.8555536187876948e+21,8.107037464058024e+21,3.740891715428257e+19,2.934357002474526e+17,-0.22699963848932567,8.881784197001252e-16,0,0.9956460850706401,1e+22,131072,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18555536187876948,0.8107037464058025,0.003740891715428257,2.097152e-16,2.2707036700715792,2.4152894804851677,128.5229730308513,0.024812193366371194,0.04271587189042413
2.4224448613209657,127.81745230276438,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.26201379659900587,0.31907967969763906,0.5559506346876657,2.2457884048422336,1.8577843831078154e+21,8.116783822090252e+21,2.543179480193362e+19,1.9896965824113514e+17,-0.22855740199653035,1.9984014443252818e-15,0,0.9970418441575671,1e+22,131072,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18577843831078156,0.8116783822090252,0.002543179480193362,0.0,2.2707036700715792,2.4152894804851677,128.5229730308513,0.024915265229345618,0.042893317085587336
40.08104442026033,3890.2549521862798,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10092272740230859,0.12266200202163031,0.21391063107762948,1.9037484012321977,9.35552889268296e+23,6.386707724071568e+22,5.800334909881455e+20,1.4909909456247158e+17,-0.08846878605535163,4.440892098500626e-16,0,0.999325983913085,1e+24,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.935552889268296,0.06386707724071568,0.0005800334909881455,1.3421772800000001e-16,1.9134025767773792,40.05403825385832,3895.137240523242,0.009654175545181554,0.04318289488859385
40.107155767493204,3885.5433731139383,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10090038396301516,0.12270361477547555,0.21392906664452543,1.9037668367990936,9.3502855984099e+23,6.383128301847826e+22,1.1401571405315375e+21,2.934357002474526e+17,-0.08828009787529052,2.353672812205332e-14,0,0.9986747322801861,1e+24,2048,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9350285598409901,0.06383128301847826,0.0011401571405315375,1.3421772800000001e-16,1.9134025767773792,40.05403825385832,3895.137240523242,0.009635739978285596,0.04310043304151494
40.09006987566481,3888.6253897280008,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10091500212891329,0.12267638704734977,0.21391700267476918,1.9037547728293374,9.35371581566879e+23,6.385469996829895e+22,7.737184648219812e+20,1.9896965824113514e+17,-0.0884628416549571,4.440892098500626e-15,0,0.9991008291170749,1e+24,2048,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.935371581566879,0.06385469996829896,0.0007737184648219812,0.0,1.9134025767773792,40.05403825385832,3895.137240523242,0.009647803948041878,0.04315439488791864
38.974631520625266,3760.4601001389306,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10188780014096001,0.12383255855741102,0.2159538556172421,1.9057916257718102,8.793752805055705e+23,1.2006403829836055e+23,5.606811960690158e+20,1.4909909456247158e+17,-0.08932117030300436,3.1086244689504383e-15,0,0.9993484781599022,1e+24,4096,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8793752805055705,0.12006403829836056,0.0005606811960690158,0.0,1.9155386872720805,38.949246967173174,3765.0218972983394,0.009747061500270382,0.04318574166535371
38.9991759930009,3756.0573472253964,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10186599439357955,0.12387316874026294,0.215971846419517,1.9058096165740852,8.788988491454839e+23,1.199989895366634e+23,1.1021613178526735e+21,2.934357002474526e+17,-0.08913702531909763,1.687538997430238e-14,0,0.9987189212876921,1e+24,4096,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8788988491454839,0.1199989895366634,0.0011021613178526736,0.0,1.9155386872720805,38.949246967173174,3765.0218972983394,0.009729070697995335,0.043106030858217105
38.983115269785046,3758.937400306329,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10188026094633403,0.12384659677363692,0.21596007343817916,1.9057978435927474,8.792105398082864e+23,1.2004154570182472e+23,7.479144898887713e+20,1.9896965824113514e+17,-0.08931536718522869,1.7763568394002505e-15,0,0.9991308282266358,1e+24,4096,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8792105398082865,0.12004154570182472,0.0007479144898887713,1.3421772800000001e-16,1.9155386872720805,38.949246967173174,3765.0218972983394,0.009740843679333144,0.043158192725737156
37.02700845109541,3533.866093399071,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10367914677370287,0.12600546883358876,0.2197465864505414,1.9095843566051096,7.850909382319616e+23,2.1438216553320763e+23,5.268962348308201e+20,1.4909909456247158e+17,-0.09090294876534787,5.329070518200751e-15,0,0.9993877472521677,1e+24,8192,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7850909382319616,0.21438216553320763,0.00052689623483082,1.3421772800000001e-16,1.919503795572764,37.004345501861586,3537.8944783812203,0.00991943896765446,0.04319071116240324
37.04892295950402,3529.9774477349583,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10365829261600665,0.12604430486649443,0.2197637902832178,1.9096015604377858,7.846911750595147e+23,2.1427300353625147e+23,1.035821404233823e+21,2.934357002474526e+17,-0.09072684383151583,1.1102230246251565e-14,0,0.9987960703436061,1e+24,8192,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7846911750595147,0.21427300353625148,0.001035821404233823,0.0,1.919503795572764,37.004345501861586,3537.8944783812203,0.009902235134978232,0.043115803118668576
37.03458298393233,3532.521277082253,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10367193687068721,0.12601889336902092,0.21975253218728985,1.909590302341858,7.849527142716559e+23,2.143444211771135e+23,7.028645512305941e+20,1.9896965824113514e+17,-0.0908973959396699,4.440892098500626e-15,0,0.9991832003955161,1e+24,8192,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7849527142716559,0.2143444211771135,0.0007028645512305941,0.0,1.919503795572764,37.004345501861586,3537.8944783812203,0.009913493230906179,0.04316482254114278
29.58222398853127,2691.699427145082,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.11190148425498089,0.13598132512619127,0.2371573779865888,1.926995148141157,4.777587321816428e+23,5.2183993787093563e+23,4.013299474216552e+20,1.4909909456247158e+17,-0.09815767553223691,1.3322676295501878e-15,0,0.9995336844057969,1e+24,32768,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4777587321816428,0.5218399378709356,0.0004013299474216552,0.0,1.9377053000862332,29.568432552005053,2694.0360986295145,0.010710151945076296,0.04320917688585062
29.595563519770817,2689.4422846612415,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.11188433383692173,0.1360132578549299,0.2371715206939838,1.9270092908485519,4.7757335981069586e+23,5.216374618092294e+23,7.891783800746802e+20,2.934357002474526e+17,-0.09801285963454251,5.773159728050814e-15,0,0.9990828554029854,1e+24,32768,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4775733598106959,0.5216374618092294,0.0007891783800746803,0.0,1.9377053000862332,29.568432552005053,2694.0360986295145,0.010696009237681325,0.043152119362427126
29.586834270624912,2690.9190057724945,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.11189555571871387,0.13599236219270996,0.23716226548017047,1.9270000356347385,4.776946479567934e+23,5.2176994080827345e+23,5.3541123493312836e+20,1.9896965824113514e+17,-0.09815309987843147,1.3322676295501878e-15,0,0.9993778501830253,1e+24,32768,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4776946479567934,0.5217699408082734,0.0005354112349331284,0.0,1.9377053000862332,29.568432552005053,2694.0360986295145,0.010705264451494667,0.043189458717912264
